ReplayID,Duration,Frame,Minerals,Gas,Supply,TotalMinerals,TotalGas,TotalSupply,GroundUnitValue,BuildingValue,AirUnitValue,AObservedEnemyGroundUnitValue,AObservedEnemyBuildingValue,AObservedEnemyAirUnitValue,EnemyMinerals,EnemyGas,EnemySupply,EnemyTotalMinerals,EnemyTotalGas,EnemyTotalSupply,EnemyGroundUnitValue,EnemyBuildingValue,EnemyAirUnitValue,BObservedEnemyGroundUnitValue,BObservedEnemyBuildingValue,BObservedEnemyAirUnitValue,AObservedResourceValue,BObservedResourceValue,Winner
266,23849,5280,143,174,44,2018,424,50,1175,1550,0,0,0,0,178,92,40,1978,392,50,1075,1450,0,0,0,0,236068,236124,A
266,23849,5304,159,182,44,2034,432,50,1175,1550,0,0,0,0,194,100,40,1994,400,50,1075,1450,0,0,0,0,236052,236092,A
266,23849,5328,167,190,44,2042,440,66,1175,1550,0,0,0,0,210,108,44,2010,408,50,1250,1450,0,0,0,0,236036,236084,A
266,23849,5352,183,190,44,2058,440,66,1175,1550,0,0,0,0,234,108,44,2034,408,50,1250,1450,0,0,0,0,236020,236060,A
266,23849,5376,141,198,44,2066,448,66,1175,1550,0,0,0,0,250,116,44,2050,416,50,1250,1450,0,0,0,0,235980,236060,A
266,23849,5400,141,206,44,2066,456,66,1175,1550,0,0,0,0,166,116,44,2066,416,50,1250,1550,0,0,0,0,235956,236044,A
266,23849,5424,165,206,44,2090,456,66,1175,1550,0,0,0,0,174,116,44,2074,416,50,1250,1550,0,0,0,0,235948,236028,A
266,23849,5448,205,214,44,2130,464,66,1175,1550,0,0,0,0,174,124,44,2074,424,50,1250,1550,0,0,0,0,235924,236012,A
266,23849,5472,213,222,44,2138,472,66,1175,1550,0,0,0,0,190,132,44,2090,432,50,1250,1550,0,0,0,0,235900,235988,A
266,23849,5496,21,222,48,2146,472,66,1175,1550,200,0,0,0,206,132,44,2106,432,50,1250,1550,0,0,0,0,235900,235964,A
266,23849,5520,45,230,50,2170,480,66,1225,1550,200,0,0,0,22,140,48,2122,440,50,1250,1550,200,0,0,0,235876,235948,A
266,23849,5568,53,238,50,2178,488,66,1225,1550,200,0,0,0,12,140,50,2162,440,50,1300,1550,200,0,0,0,235812,235916,A
266,23849,5592,77,246,50,2202,496,66,1225,1550,200,0,0,0,20,148,50,2170,448,50,1300,1550,200,0,0,0,235796,235908,A
266,23849,5616,77,246,50,2202,496,66,1225,1550,200,0,0,0,28,156,50,2178,456,50,1300,1550,200,0,0,0,235796,235884,A
266,23849,5640,117,254,50,2242,504,66,1225,1550,200,0,0,0,36,156,50,2186,456,50,1300,1550,200,0,0,0,235764,235876,A
266,23849,5664,133,262,50,2258,512,66,1225,1550,200,0,0,0,52,164,50,2202,464,50,1300,1550,200,0,0,0,235740,235844,A
266,23849,5688,149,262,50,2274,512,66,1225,1550,200,0,0,0,52,164,50,2202,464,50,1300,1550,200,0,0,0,235740,235844,A
266,23849,5712,157,270,50,2282,520,66,1225,1550,200,0,0,0,92,172,50,2242,472,50,1300,1550,200,0,0,0,235700,235812,A
266,23849,5736,165,270,50,2290,520,66,1225,1550,200,0,0,0,100,172,50,2250,472,50,1300,1550,200,0,0,0,235676,235796,A
266,23849,5760,181,278,50,2306,528,66,1225,1550,200,0,0,0,108,180,50,2258,480,50,1300,1550,200,0,0,0,235652,235772,A
266,23849,5784,63,186,50,2338,536,66,1225,1800,200,0,0,0,108,180,50,2258,480,50,1300,1550,200,0,0,0,235636,235772,A
266,23849,5808,71,186,50,2346,536,66,1225,1800,200,0,0,0,132,188,50,2282,488,50,1300,1550,200,0,0,0,235612,235740,A
266,23849,5832,95,194,50,2370,544,66,1225,1800,200,0,0,0,164,188,50,2314,488,50,1300,1550,200,0,0,0,235596,235724,A
266,23849,5856,61,202,52,2386,552,66,1275,1800,200,0,0,0,164,196,50,2314,496,50,1300,1550,200,0,0,0,235588,235700,A
266,23849,5880,69,202,52,2394,552,66,1275,1800,200,0,0,0,172,196,50,2322,496,50,1300,1550,200,0,0,0,235572,235676,A
266,23849,5904,77,210,52,2402,560,66,1275,1800,200,0,0,0,188,204,50,2338,504,50,1300,1550,200,0,0,0,235532,235676,A
266,23849,5928,77,210,52,2402,560,66,1275,1800,200,0,0,0,196,212,50,2346,512,66,1300,1550,200,0,0,0,235532,235660,A
266,23849,5952,117,218,52,2442,568,66,1275,1800,200,0,0,0,220,212,50,2370,512,66,1300,1550,200,0,0,0,235500,235636,A
266,23849,5976,133,226,52,2458,576,66,1275,1800,200,0,0,0,178,212,52,2378,512,66,1350,1550,200,0,0,0,235476,235596,A
266,23849,6000,141,234,52,2466,584,66,1275,1800,200,0,0,0,152,120,52,2402,520,66,1350,1700,200,0,0,0,235460,235580,A
266,23849,6024,157,234,52,2482,584,66,1275,1800,200,0,0,0,35,70,52,2410,520,66,1350,1700,200,0,0,0,235436,235572,A
266,23849,6048,173,242,52,2498,592,66,1275,1800,200,0,0,0,59,78,52,2434,528,66,1350,1700,200,0,0,0,235420,235564,A
266,23849,6072,131,242,52,2506,592,66,1275,1800,200,0,0,0,67,86,56,2442,536,66,1525,1700,200,0,0,0,235404,235532,A
266,23849,6096,155,250,52,2530,600,66,1275,1800,200,0,0,0,75,86,56,2450,536,66,1525,1700,200,0,0,0,235380,235532,A
266,23849,6120,155,250,52,2530,600,66,1275,1800,200,0,0,0,83,94,56,2458,544,66,1525,1700,200,0,0,0,235380,235516,A
266,23849,6144,163,258,54,2538,608,66,1325,1800,200,0,0,0,107,94,56,2482,544,66,1525,1700,200,0,0,0,235340,235484,A
266,23849,6168,187,266,54,2562,616,66,1325,1800,200,0,0,0,107,94,56,2482,544,66,1525,1700,200,0,0,0,235308,235484,A
266,23849,6192,219,266,54,2594,616,66,1325,1800,200,0,0,0,89,102,56,2514,552,66,1525,1700,200,0,0,0,235308,235436,A
266,23849,6216,227,274,54,2602,624,66,1325,1800,200,0,0,0,113,110,56,2538,560,66,1525,1700,200,0,0,0,235284,235420,A
266,23849,6240,243,282,54,2618,632,66,1325,1800,200,0,0,0,121,110,56,2546,560,66,1525,1700,200,0,0,0,235260,235420,A
266,23849,6264,243,282,54,2618,632,66,1325,1800,200,0,0,0,129,118,56,2554,568,66,1525,1700,200,0,0,0,235260,235396,A
266,23849,6288,267,290,54,2642,640,66,1325,1800,200,0,0,0,145,118,58,2570,568,66,1575,1700,200,0,0,0,235220,235372,A
266,23849,6312,291,298,54,2666,648,66,1325,1800,200,0,0,0,153,126,58,2578,576,66,1575,1700,200,0,0,0,235180,235356,A
266,23849,6336,291,298,54,2666,648,66,1325,1800,200,0,0,0,177,126,58,2602,576,66,1575,1700,200,0,0,0,235180,235332,A
266,23849,6360,331,306,54,2706,656,66,1325,1800,200,0,0,0,193,134,58,2618,584,66,1575,1700,200,0,0,0,235148,235308,A
266,23849,6384,131,206,54,2706,656,66,1325,1800,200,0,0,0,209,134,58,2634,584,66,1575,1700,200,0,0,0,235132,235292,A
266,23849,6408,147,214,62,2722,664,66,1625,1800,200,0,0,0,225,142,58,2650,592,66,1575,1700,200,0,0,0,235124,235276,A
266,23849,6432,71,222,62,2746,672,66,1625,1900,200,0,0,0,233,142,58,2658,592,66,1575,1700,200,0,0,0,235100,235268,A
266,23849,6456,79,222,62,2754,672,66,1625,1900,200,0,0,0,249,150,58,2674,600,66,1575,1700,200,0,0,0,235076,235220,A
266,23849,6480,79,230,62,2754,680,66,1625,1900,200,0,0,0,107,0,58,2682,600,66,1575,1700,200,0,0,0,235036,235204,A
266,23849,6504,103,238,62,2778,688,66,1625,1900,200,0,0,0,131,8,58,2706,608,66,1575,1700,200,0,0,0,235020,235188,A
266,23849,6528,135,238,62,2810,688,66,1625,1900,200,0,0,0,147,16,58,2722,616,66,1575,1700,200,0,0,0,235012,235180,A
266,23849,6552,151,246,62,2826,696,66,1625,1900,200,0,0,0,163,16,58,2738,616,66,1575,1700,200,0,0,0,234996,235156,A
266,23849,6576,109,254,64,2834,704,66,1675,1900,200,0,0,0,171,16,58,2746,616,66,1575,1700,200,0,0,0,234980,235140,A
266,23849,6600,117,254,64,2842,704,66,1675,1900,200,0,0,0,179,24,58,2754,624,66,1575,1700,200,0,0,0,234964,235116,A
266,23849,6624,125,262,64,2850,712,66,1675,1900,200,0,0,0,203,24,58,2778,624,66,1575,1700,200,0,0,0,234932,235100,A
266,23849,6648,125,262,64,2850,712,66,1675,1900,200,0,0,0,203,32,58,2778,632,66,1575,1700,200,0,0,0,234932,235076,A
266,23849,6672,149,270,64,2874,720,66,1675,1900,200,0,0,0,235,40,58,2810,640,66,1575,1700,200,0,0,0,234884,235068,A
266,23849,6696,173,278,64,2898,728,66,1675,1900,200,0,0,0,201,40,60,2826,640,66,1625,1700,200,0,0,0,234868,235052,A
266,23849,6720,197,278,64,2922,728,66,1675,1900,200,0,0,0,201,40,60,2826,640,66,1625,1700,200,0,0,0,234868,235052,A
266,23849,6744,171,286,64,2946,736,66,1675,1900,200,0,0,0,225,48,60,2850,648,66,1625,1700,200,0,0,0,234828,235012,A
266,23849,6768,171,294,64,2946,744,66,1675,1900,200,0,0,0,241,48,60,2866,648,66,1625,1700,200,0,0,0,234812,234996,A
266,23849,6792,187,294,64,2962,744,66,1675,1900,200,0,0,0,257,56,60,2882,656,66,1625,1700,200,0,0,0,234812,234988,A
266,23849,6816,211,302,64,2986,752,66,1675,1900,200,0,0,0,265,64,60,2890,664,66,1625,1700,200,0,0,0,234772,234948,A
266,23849,6840,211,310,64,2986,760,66,1675,1900,200,0,0,0,273,64,60,2898,664,66,1625,1700,200,0,0,0,234748,234940,A
266,23849,6864,227,310,66,3002,760,66,1725,1900,200,0,0,0,305,72,60,2930,672,66,1625,1700,200,0,0,0,234732,234908,A
266,23849,6888,259,318,66,3034,768,66,1725,1900,200,0,0,0,305,72,60,2930,672,66,1625,1700,200,0,0,0,234708,234908,A
266,23849,6912,267,326,66,3042,776,66,1725,1900,200,0,0,0,329,80,60,2954,680,66,1625,1700,200,0,0,0,234700,234884,A
266,23849,6936,283,326,66,3058,776,82,1725,1900,200,0,0,0,320,5,62,2970,680,66,1625,1700,300,0,0,0,234676,234868,A
266,23849,6960,158,284,70,3058,784,82,1900,1900,200,0,0,0,320,13,62,2970,688,66,1625,1700,300,0,0,0,234660,234860,A
266,23849,6984,174,284,70,3074,784,82,1900,1900,200,0,0,0,336,21,62,2986,696,66,1625,1700,300,0,0,0,234652,234852,A
266,23849,7008,198,292,70,3098,792,82,1900,1900,200,0,0,0,344,21,62,2994,696,66,1625,1700,300,0,0,0,234620,234820,A
266,23849,7032,148,300,70,3098,800,82,1950,1900,400,0,0,0,344,29,62,2994,704,66,1625,1700,300,0,0,0,234580,234788,A
266,23849,7056,164,300,70,3114,800,82,1950,1900,400,0,0,0,318,29,64,3018,704,66,1675,1700,300,0,0,0,234580,234756,A
266,23849,7080,188,308,70,3138,808,82,1950,1900,400,0,0,0,342,37,64,3042,712,66,1775,1700,500,0,0,0,234556,234756,A
266,23849,7104,212,316,70,3162,816,82,2000,1900,400,0,0,0,350,45,64,3050,720,66,1775,1700,500,0,0,0,234540,234748,A
266,23849,7128,220,316,70,3170,816,82,2050,1900,400,0,0,0,366,45,64,3066,720,66,1775,1700,500,0,0,0,234524,234716,A
266,23849,7152,228,324,70,3178,824,82,2050,1900,400,0,0,0,382,53,64,3082,728,66,1775,1700,500,0,0,0,234508,234716,A
266,23849,7176,236,332,72,3186,832,82,2100,1900,400,0,0,0,398,61,64,3098,736,66,1775,1700,500,0,0,0,234500,234684,A
266,23849,7200,252,332,72,3202,832,82,2100,1900,400,0,0,0,398,61,64,3098,736,66,1775,1700,500,0,0,0,234468,234684,A
266,23849,7224,210,340,72,3210,840,82,2100,1900,400,0,0,0,414,69,64,3114,744,66,1675,1700,300,0,0,0,234436,234644,A
266,23849,7248,234,340,72,3234,840,82,2100,1900,400,0,0,0,30,77,64,3130,752,66,1675,2100,300,0,0,0,234420,234628,A
266,23849,7272,250,348,72,3250,848,82,2100,1900,400,0,0,0,46,77,64,3146,752,66,1725,2100,500,0,0,0,234396,234604,A
266,23849,7296,266,356,72,3266,856,82,2100,1900,400,0,0,0,62,85,64,3162,760,66,1725,2100,500,0,0,0,234372,234588,A
266,23849,7320,282,356,72,3282,856,82,2100,1900,400,0,0,0,86,93,64,3186,768,66,1725,2100,500,0,0,0,234364,234572,A
266,23849,7344,314,364,72,3314,864,82,2150,1900,600,0,0,0,86,93,64,3186,768,66,1725,2100,500,0,0,0,234340,234572,A
266,23849,7368,122,272,72,3322,872,82,2150,1900,600,0,0,0,94,101,64,3194,776,66,1725,2100,500,0,0,0,234308,234516,A
266,23849,7392,130,272,72,3330,872,82,2150,1900,600,0,0,0,126,109,64,3226,784,66,1725,2100,500,0,0,0,234292,234500,A
266,23849,7416,146,280,72,3346,880,82,2150,1900,600,0,0,200,142,109,64,3242,784,66,1725,2100,500,50,0,0,234260,234492,A
266,23849,7440,170,288,72,3370,888,82,2150,1900,400,0,0,200,150,117,64,3250,792,66,1725,2100,500,50,0,0,234252,234468,A
266,23849,7464,194,288,80,3394,888,82,2450,1900,400,0,0,200,108,125,66,3258,800,66,1775,2100,500,50,0,0,234236,234444,A
266,23849,7488,202,296,82,3402,896,82,2500,1900,600,0,0,200,124,125,66,3274,800,66,1775,2100,500,50,0,0,234204,234444,A
266,23849,7512,210,304,82,3410,904,82,2500,1900,600,0,0,200,40,133,66,3290,808,66,1775,2200,500,50,0,0,234188,234412,A
266,23849,7536,234,304,82,3434,904,82,2500,1900,600,0,0,200,56,133,66,3306,808,66,1775,2200,500,50,0,0,234172,234372,A
266,23849,7560,175,312,82,3450,912,82,2500,1900,600,0,0,200,72,141,66,3322,816,66,1775,2200,500,50,0,0,234140,234372,A
266,23849,7584,175,312,82,3450,912,82,2500,1900,600,0,0,200,96,149,66,3346,824,66,1775,2200,500,50,0,0,234140,234348,A
266,23849,7608,74,270,82,3474,920,82,2500,1900,600,0,0,200,104,149,66,3354,824,66,1775,2200,500,50,0,0,234084,234332,A
266,23849,7632,98,278,82,3498,928,82,2500,1900,600,0,0,200,112,157,66,3362,832,66,1775,2200,500,50,0,0,234076,234324,A
266,23849,7656,122,278,82,3522,928,82,2500,1900,600,0,0,200,128,165,66,3378,840,66,1775,2200,500,50,0,0,234044,234300,A
266,23849,7680,138,286,82,3538,936,82,2500,1900,600,0,0,200,136,165,66,3386,840,66,1775,2200,500,50,0,0,234012,234244,A
266,23849,7704,146,294,82,3546,944,82,2500,1900,600,0,0,200,152,173,66,3402,848,66,1775,2200,500,50,0,0,234004,234244,A
266,23849,7728,186,294,82,3586,944,82,2500,1900,600,0,0,200,184,181,66,3434,856,66,1775,2200,500,50,0,0,233996,234220,A
266,23849,7752,186,302,82,3586,952,82,2500,1900,600,0,0,200,200,181,66,3450,856,66,1775,2200,500,50,0,0,233972,234204,A
266,23849,7776,194,310,82,3594,960,82,2500,1900,600,150,0,200,208,189,66,3458,864,66,1825,2200,700,50,0,0,233300,234180,A
266,23849,7800,202,310,82,3602,960,82,2500,1900,600,150,0,200,224,197,66,3474,872,66,1825,2200,700,50,0,0,233260,234148,A
266,23849,7824,234,318,82,3634,968,82,2450,1900,600,200,0,200,232,197,66,3482,872,66,1825,2200,700,50,0,0,233236,234148,A
266,23849,7848,266,318,82,3666,968,82,2450,1900,600,250,0,200,264,205,66,3514,880,66,1825,2200,700,50,0,0,233228,234124,A
266,23849,7872,274,326,82,3674,976,82,2450,1900,600,250,0,200,272,213,66,3522,888,66,1825,2200,700,50,0,0,233188,234108,A
266,23849,7896,290,334,82,3690,984,82,2450,1900,600,600,0,300,280,213,66,3530,888,66,1825,2200,700,50,0,0,233164,234084,A
266,23849,7920,306,334,82,3706,984,82,2450,1900,600,600,0,300,296,221,66,3546,896,66,1825,2200,700,50,0,0,233148,234068,A
266,23849,7944,322,342,82,3722,992,82,2450,1900,600,650,0,300,312,221,66,3562,896,66,1825,2200,700,50,0,0,233132,234044,A
266,23849,7968,338,350,82,3738,1000,82,2450,1900,600,650,0,300,328,229,66,3578,904,66,1825,2200,700,50,0,0,233092,234020,A
266,23849,7992,338,350,82,3738,1000,82,2450,1900,600,650,0,300,344,237,66,3594,912,66,1825,2200,700,50,0,0,233092,234004,A
266,23849,8016,362,358,82,3762,1008,82,2450,1900,800,650,0,300,360,237,66,3610,912,66,1825,2200,700,50,0,0,233052,233980,A
266,23849,8040,402,366,82,3802,1016,82,2450,1900,800,650,0,300,376,245,66,3626,920,82,1825,2200,700,50,0,0,233044,233956,A
266,23849,8064,402,366,82,3802,1016,82,2450,1900,800,650,0,300,342,253,68,3642,928,82,1875,2200,700,50,0,0,233044,233940,A
266,23849,8088,210,174,82,3810,1024,82,2450,1900,600,650,0,300,241,203,72,3666,928,82,2050,2200,700,50,0,0,232980,233916,A
266,23849,8112,218,182,82,3818,1032,82,2450,1900,600,650,0,300,224,136,74,3674,936,82,2050,2200,800,50,0,0,232980,233908,A
266,23849,8136,250,182,82,3850,1032,82,2400,1900,600,650,0,300,240,144,74,3690,944,82,2050,2200,1000,50,100,0,232956,233884,A
266,23849,8160,166,190,82,3866,1040,82,2400,2000,600,650,0,300,240,144,74,3690,944,82,2050,2200,1000,50,100,0,232932,233884,A
266,23849,8184,182,190,82,3882,1040,82,2400,2000,600,650,0,300,264,152,74,3714,952,82,2050,2200,1000,400,100,0,232916,233836,A
266,23849,8208,182,198,82,3882,1048,82,2400,2000,600,650,0,300,288,160,74,3738,960,82,2050,2200,800,400,100,0,232876,233820,A
266,23849,8232,206,206,82,3906,1056,82,2400,2000,600,650,0,300,296,160,74,3746,960,82,2050,2200,800,400,100,0,232860,233780,A
266,23849,8256,222,206,82,3922,1056,82,2400,2000,600,650,0,500,312,168,74,3762,968,82,2050,2200,1000,400,100,0,232852,233772,A
266,23849,8280,254,214,82,3954,1064,82,2400,2000,600,650,0,500,328,176,74,3778,976,82,2050,2200,1000,400,100,0,232828,233748,A
266,23849,8304,254,222,82,3954,1072,82,2400,2000,800,650,0,500,336,176,74,3786,976,82,2050,2200,1000,400,100,0,232820,233732,A
266,23849,8328,270,222,82,3970,1072,82,2400,2000,800,650,0,500,368,184,74,3818,984,82,2050,2200,1000,400,100,0,232804,233708,A
266,23849,8352,278,230,82,3978,1080,82,2400,2000,800,650,0,500,334,192,74,3834,992,82,2050,2200,1000,400,100,0,232788,233692,A
266,23849,8376,294,238,82,3994,1088,82,2400,2000,800,650,0,500,342,192,76,3842,992,82,2100,2200,1000,400,100,0,232748,233676,A
266,23849,8400,252,138,82,4002,1088,82,2400,2150,800,650,0,500,350,200,76,3850,1000,82,2100,2200,1000,400,100,0,232732,233644,A
266,23849,8424,276,146,82,4026,1096,82,2400,2150,800,650,0,500,358,200,76,3858,1000,82,2100,2200,1000,400,100,0,232708,233628,A
266,23849,8448,292,146,82,4042,1096,82,2400,2150,800,650,0,500,390,208,76,3890,1008,82,2100,2200,1000,400,100,0,232700,233612,A
266,23849,8472,158,4,82,4058,1104,82,2400,2150,800,650,0,500,414,216,76,3914,1016,82,2100,2200,1000,400,100,0,232676,233572,A
266,23849,8496,174,12,82,4074,1112,82,2400,2150,800,650,0,500,414,216,76,3914,1016,82,2100,2200,1000,400,100,0,232652,233572,A
266,23849,8520,182,12,82,4082,1112,82,2400,2150,800,650,0,500,430,224,76,3930,1024,82,2100,2200,1000,400,100,0,232628,233540,A
266,23849,8544,138,20,82,4098,1120,82,2400,2150,800,650,0,500,462,232,76,3962,1032,82,2100,2200,1000,400,100,0,232612,233524,A
266,23849,8568,147,28,82,4122,1128,82,2400,2150,800,650,0,500,470,232,76,3970,1032,82,2100,2200,1000,400,100,0,232588,233516,A
266,23849,8592,155,28,82,4130,1128,82,2400,2150,800,650,0,500,486,240,76,3986,1040,82,2100,2200,1000,400,100,0,232556,233484,A
266,23849,8616,179,36,82,4154,1136,82,2400,2150,800,650,0,500,386,248,76,3986,1048,82,2100,2300,1000,400,100,0,232532,233460,A
266,23849,8640,187,44,82,4162,1144,82,2400,2150,800,650,0,500,410,248,76,4010,1048,82,2100,2300,1000,400,100,0,232524,233444,A
266,23849,8664,211,44,82,4186,1144,82,2400,2150,600,650,0,500,418,256,76,4018,1056,82,2100,2300,1000,400,100,0,232516,233428,A
266,23849,8688,227,52,86,4202,1152,98,2575,2150,600,650,0,500,442,264,76,4042,1064,82,2100,2300,1000,400,100,0,232484,233404,A
266,23849,8712,235,60,86,4210,1160,98,2575,2150,600,650,0,500,458,264,76,4058,1064,82,2100,2300,1000,400,100,0,232444,233380,A
266,23849,8736,251,60,86,4226,1160,98,2575,2150,600,650,0,600,482,272,76,4082,1072,82,2100,2300,1100,400,100,0,232444,233348,A
266,23849,8760,275,68,86,4250,1168,98,2575,2150,600,650,0,600,482,280,76,4082,1080,82,2100,2300,1100,400,100,0,232428,233332,A
266,23849,8784,291,68,86,4266,1168,98,2625,2150,600,650,0,600,514,280,76,4114,1080,82,2100,2300,1100,400,100,200,232404,233316,A
266,23849,8808,299,76,86,4274,1176,98,2625,2150,600,650,0,600,247,238,78,4122,1088,82,2150,2400,1100,400,300,200,232380,233300,A
266,23849,8832,307,84,86,4282,1184,98,2625,2150,600,650,0,600,271,238,82,4146,1088,82,2325,2400,1100,400,300,200,232356,233268,A
266,23849,8856,331,84,86,4306,1184,98,2625,2150,600,650,0,600,271,246,82,4146,1096,82,2325,2400,1100,400,800,200,232340,233260,A
266,23849,8880,355,92,86,4330,1192,98,2625,2150,600,650,0,600,279,254,82,4154,1104,82,2325,2400,1100,550,800,200,232308,233228,A
266,23849,8904,363,92,86,4338,1192,98,2625,2150,600,650,0,400,295,254,82,4170,1104,82,2325,2400,1100,1150,1450,200,232276,230652,A
266,23849,8928,354,25,88,4354,1200,98,2625,2150,700,650,0,400,343,262,82,4218,1112,82,2325,2400,1100,1400,1550,200,232268,228796,A
266,23849,8952,336,33,90,4386,1208,98,3275,2150,900,650,0,400,351,270,82,4226,1120,82,2325,2400,1100,1500,1550,200,232260,228780,A
266,23849,8976,344,41,90,4394,1216,98,3275,2150,900,700,0,400,367,270,82,4242,1120,82,2325,2400,1100,1500,1550,200,232228,228716,A
266,23849,9000,352,41,90,4402,1216,98,3275,2150,900,700,0,400,367,278,82,4242,1128,82,2325,2400,1100,1500,1550,200,232204,228692,A
266,23849,9024,376,49,90,4426,1224,98,3275,2150,900,700,0,400,391,286,82,4266,1136,82,2325,2400,1100,1500,1550,200,232180,228652,A
266,23849,9048,392,57,90,4442,1232,98,3275,2150,900,700,0,400,407,286,82,4282,1136,82,2325,2400,1100,1850,1550,200,232172,228620,A
266,23849,9072,400,57,90,4450,1232,98,3290,2150,900,700,0,400,415,294,82,4290,1144,82,2325,2400,1100,1915,1550,200,232140,228556,A
266,23849,9096,416,57,90,4466,1232,98,3275,2150,900,650,0,400,431,302,80,4306,1152,82,2225,2400,900,1900,1550,200,232116,228508,A
266,23849,9120,432,65,90,4482,1240,98,3275,2150,900,650,0,400,471,302,80,4346,1152,100,2225,2400,900,1900,1550,200,232108,228492,A
266,23849,9144,464,73,90,4514,1248,98,3275,2150,900,650,0,400,387,310,82,4362,1160,116,2275,2400,900,1900,1550,200,232092,228476,A
266,23849,9168,464,81,90,4514,1256,98,3275,2150,900,650,0,400,395,310,82,4370,1160,116,2275,2400,1000,1900,1550,200,232044,228396,A
266,23849,9192,472,81,90,4522,1256,98,3275,2150,900,650,0,500,261,318,82,4386,1168,116,2275,2550,1000,1900,1550,200,232036,228372,A
266,23849,9216,496,89,90,4546,1264,98,3275,2150,900,650,0,500,277,326,82,4402,1176,116,2275,2550,1000,1900,1550,200,232012,228356,A
266,23849,9240,528,97,90,4578,1272,98,3275,2150,900,650,0,500,301,334,82,4426,1184,116,2275,2550,1000,1950,1550,200,231996,228308,A
266,23849,9264,478,97,92,4578,1272,98,3325,2150,900,650,0,500,301,334,82,4426,1184,116,2275,2550,1000,1950,1550,200,231972,228308,A
266,23849,9288,494,105,92,4594,1280,98,3325,2150,900,650,0,500,325,342,82,4450,1192,116,2275,2550,1000,1950,1550,200,231956,228220,A
266,23849,9312,518,113,92,4618,1288,98,3325,2150,900,650,0,500,349,350,82,4474,1200,116,2275,2550,900,1950,1550,200,231924,228180,A
266,23849,9336,526,113,92,4626,1288,98,3325,2150,900,650,0,500,349,350,82,4474,1200,132,2275,2550,900,1950,1550,200,231916,228164,A
266,23849,9360,434,121,92,4634,1296,98,3325,2250,900,650,0,500,381,358,82,4506,1208,132,2275,2550,800,1950,1550,200,231876,228092,A
266,23849,9384,458,129,92,4658,1304,98,3325,2250,900,650,0,500,397,358,82,4522,1208,132,2275,2550,900,1950,1550,200,231860,228060,A
266,23849,9408,482,129,92,4682,1304,98,3325,2250,900,650,0,500,421,366,82,4546,1216,132,2275,2550,900,1950,1550,200,231852,228036,A
266,23849,9432,506,137,92,4706,1312,98,3325,2250,900,1000,0,500,429,374,82,4554,1224,132,2275,2550,900,1950,1550,200,231812,227980,A
266,23849,9456,506,137,92,4706,1312,98,3325,2250,900,1000,0,500,437,374,84,4562,1224,132,2325,2550,900,1950,1800,200,231812,227940,A
266,23849,9480,514,145,92,4714,1320,98,3325,2250,900,1000,0,500,445,382,84,4570,1232,132,2325,2550,900,1950,1800,200,231764,227900,A
266,23849,9504,546,153,92,4746,1328,98,3325,2250,900,1000,0,500,501,390,84,4626,1240,132,2325,2550,900,1950,1800,200,231748,227868,A
266,23849,9528,528,153,92,4778,1328,98,3325,2250,900,1000,0,500,501,390,84,4626,1240,132,2325,2550,900,1950,1800,200,231732,227868,A
266,23849,9552,427,111,96,4802,1336,98,3500,2250,900,1000,0,500,517,398,84,4642,1248,132,2325,2550,900,1950,1800,200,231716,227796,A
266,23849,9576,427,119,98,4802,1344,98,3550,2250,900,1000,0,500,533,406,84,4658,1256,132,2325,2550,900,2000,1800,200,231676,227748,A
266,23849,9600,443,119,98,4818,1344,98,3550,2250,900,1000,0,500,424,356,88,4674,1256,132,2500,2550,900,2000,1800,300,231668,227732,A
266,23849,9624,467,127,98,4842,1352,98,3550,2250,900,1000,0,500,432,364,88,4682,1264,132,2500,2550,900,2175,1800,300,231628,227644,A
266,23849,9648,483,135,98,4858,1360,98,3550,2250,900,1000,0,500,440,372,88,4690,1272,132,2500,2550,900,2175,1800,300,231604,227612,A
266,23849,9672,507,135,98,4882,1360,98,3550,2250,900,1000,0,500,480,372,88,4730,1272,132,2500,2550,900,2175,1800,300,231588,227116,A
266,23849,9696,523,143,98,4898,1368,98,3550,2250,900,1000,0,500,362,380,88,4762,1280,132,2500,2700,900,2175,1800,300,231572,226236,A
266,23849,9720,539,151,98,4914,1376,98,3550,2250,900,1000,0,400,362,380,86,4762,1280,132,2500,2700,800,2175,1800,300,231540,226164,A
266,23849,9744,147,151,98,4922,1376,98,3550,2650,900,1000,0,400,362,388,86,4762,1288,132,2500,2700,800,2175,1800,300,231524,226116,A
266,23849,9768,113,159,98,4938,1384,98,3550,2650,900,1000,0,400,352,396,86,4802,1296,132,2500,2700,800,2175,1800,300,231484,226060,A
266,23849,9792,129,167,98,4954,1392,98,3550,2650,900,1000,0,400,376,396,88,4826,1296,132,2550,2700,800,2175,1800,300,231476,226028,A
266,23849,9816,153,167,98,4978,1392,98,3550,2650,900,1000,0,400,392,404,88,4842,1304,132,2550,2700,800,2175,1800,300,231460,226020,A
266,23849,9840,177,175,98,5002,1400,98,3550,2650,900,1000,0,400,400,412,88,4850,1312,132,2550,2700,800,2175,1800,300,231444,225996,A
266,23849,9864,193,175,98,5018,1400,98,3550,2650,900,1000,0,300,408,412,88,4858,1312,132,2550,2700,800,2175,1800,300,231420,225972,A
